category,source_type,name,region,website,listed_url,final_url,page_title,verified_or_checked_at,source_url,status,error
ENTERPRISE_CAMPUS,official_company_recruitment_portal,OPPO,全国,https://careers.oppo.com/university/oppo/campus/,https://careers.oppo.com/university/oppo/campus/,https://careers.oppo.com/university/oppo/campus/,OPPO招聘 - 加入我们 join us - 校园招聘,2026-08-17,https://careers.oppo.com/university/oppo/campus/,verified_accessible,
ENTERPRISE_CAMPUS,official_company_recruitment_portal,大疆创新,全国,https://careers.dji.com/zh-CN/campus?source=RM-Banner,https://careers.dji.com/zh-CN/campus?source=RM-Banner,https://careers.dji.com/zh-CN/campus?source=RM-Banner,校园招聘 - DJI 大疆招聘,2026-08-17,https://careers.dji.com/zh-CN/campus?source=RM-Banner,verified_accessible,
ENTERPRISE_CAMPUS,official_company_recruitment_portal,vivo,全国,https://career.vivo.com/,https://career.vivo.com/,https://career.vivo.com/,vivo招聘官方网站,2026-08-17,https://career.vivo.com/,verified_accessible,
ENTERPRISE_CAMPUS,official_company_recruitment_portal,SHEIN,全国,https://careers.shein.cn/Students-%26-Graduates,https://careers.shein.cn/Students-%26-Graduates,https://careers.shein.cn/Students-%26-Graduates,SHEIN careers,2026-08-17,https://careers.shein.cn/Students-%26-Graduates,verified_accessible,
ENTERPRISE_CAMPUS,official_company_recruitment_portal,宁德时代,全国,https://talent.catl.com/,https://talent.catl.com/,https://talent.catl.com/social-recruitment/catlhr/96144/#/,宁德时代校招 | 宁德时代社招 | 宁德时代招聘官网,2026-08-17,https://talent.catl.com/,verified_accessible,
ENTERPRISE_CAMPUS,official_company_recruitment_portal,比亚迪,全国,https://job.byd.com/portal/mobile/school-home,https://job.byd.com/portal/mobile/school-home,https://job.byd.com/portal/pc/#/school/home,比亚迪招聘,2026-08-17,https://job.byd.com/portal/mobile/school-home,verified_accessible,
ENTERPRISE_CAMPUS,official_company_recruitment_portal,中国一汽,全国,https://faw-zhaopin.hotjob.cn/campusRecruitment,https://faw-zhaopin.hotjob.cn/campusRecruitment,https://faw-zhaopin.hotjob.cn/campusRecruitment,中国一汽招聘,2026-08-17,https://faw-zhaopin.hotjob.cn/campusRecruitment,verified_accessible,
ENTERPRISE_CAMPUS,official_company_recruitment_portal,国家电投,全国,https://spic2026.iguopin.com/,https://spic2026.iguopin.com/,https://spic2026.iguopin.com/,招聘官网,2026-08-17,https://spic2026.iguopin.com/,verified_accessible,
LOCAL_SOE,official_sasac_directory,上海市国资委,上海市,https://www.gzw.sh.gov.cn/,https://www.gzw.sh.gov.cn/,https://www.gzw.sh.gov.cn/,上海市国有资产监督管理委员会,2026-08-17,https://www.gzw.sh.gov.cn/,verified_accessible,
LOCAL_SOE,official_sasac_directory,江苏省国资委,江苏省,https://jsgzw.jiangsu.gov.cn/,https://jsgzw.jiangsu.gov.cn/,https://jsgzw.jiangsu.gov.cn/,江苏省国资委,2026-08-17,https://jsgzw.jiangsu.gov.cn/,verified_accessible,
LOCAL_SOE,official_sasac_directory,广东省国资委,广东省,https://gzw.gd.gov.cn/,https://gzw.gd.gov.cn/,https://gzw.gd.gov.cn/,广东省人民政府国有资产监督管理委员会,2026-08-17,https://gzw.gd.gov.cn/,verified_accessible,
LOCAL_SOE,official_sasac_directory,浙江省国资委,浙江省,https://gzw.zj.gov.cn/,https://gzw.zj.gov.cn/,https://gzw.zj.gov.cn/,首页,2026-08-17,https://gzw.zj.gov.cn/,verified_accessible,
LOCAL_SOE,official_sasac_directory,山东省国资委,山东省,http://gzw.shandong.gov.cn/,http://gzw.shandong.gov.cn/,http://gzw.shandong.gov.cn/,山东省人民政府国有资产监督管理委员会,2026-08-17,http://gzw.shandong.gov.cn/,verified_accessible,
LOCAL_SOE,official_sasac_directory,四川省国资委,四川省,https://gzw.sc.gov.cn/,https://gzw.sc.gov.cn/,https://gzw.sc.gov.cn/,四川省政府国有资产监督管理委员会,2026-08-17,https://gzw.sc.gov.cn/,verified_accessible,
LOCAL_SOE,official_sasac_directory,湖北省国资委,湖北省,https://gzw.hubei.gov.cn/,https://gzw.hubei.gov.cn/,https://gzw.hubei.gov.cn/,湖北省人民政府国有资产监督管理委员会,2026-08-17,https://gzw.hubei.gov.cn/,verified_accessible,
MILITARY_CIVILIAN,official_military_recruitment_portal,军队人才网,全国,https://81rc.81.cn/?tg=sg,https://81rc.81.cn/?tg=sg,http://81rc.81.cn/?tg=sg,中国人民解放军专业技术人才网,2026-08-17,https://81rc.81.cn/?tg=sg,verified_accessible,
NATIONAL_CIVIL_SERVICE,official_national_exam_special_site,中央机关及其直属机构考试录用公务员专题网站,全国,http://bm.scs.gov.cn/kl2026,http://bm.scs.gov.cn/kl2026,http://bm.scs.gov.cn/pp/gkweb/core/web/ui/business/home/gkhome.html,bm.scs.gov.cn/pp/gkweb/core/web/ui/business/home/gkhome.html,2026-08-17,http://bm.scs.gov.cn/kl2026,verified_accessible,
CENTRAL_SOE,official_central_enterprise_catalog,中国船舶集团有限公司,全国,http://www.cssc.net.cn/,http://www.cssc.net.cn/,http://www.cssc.net.cn/,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,unreachable,Error: Timed out waiting for tab 61 to navigate to http://www.cssc.net.cn/.
CENTRAL_SOE,official_central_enterprise_catalog,中国雅江集团有限公司,全国,,,,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,no_url_in_official_catalog,官方央企名录未提供官网链接
CENTRAL_SOE,official_central_enterprise_catalog,中国卫星网络集团有限公司,全国,,,,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,no_url_in_official_catalog,官方央企名录未提供官网链接
CENTRAL_SOE,official_central_enterprise_catalog,中国第一汽车集团有限公司,全国,https://www.faw.com.cn/,https://www.faw.com.cn/,about:blank,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,unreachable,Error: Browser Use cannot open https://www.faw.com.cn in tab 66. Browser reported: net::ERR_CERT_DATE_INVALID
CENTRAL_SOE,official_central_enterprise_catalog,中国资源循环集团有限公司,全国,,,,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,no_url_in_official_catalog,官方央企名录未提供官网链接
CENTRAL_SOE,official_central_enterprise_catalog,中国建筑科学研究院有限公司,全国,https://www.cabr.com.cn/,https://www.cabr.com.cn/,about:blank,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,unreachable,Error: Browser Use cannot open https://www.cabr.com.cn in tab 79. Browser reported: net::ERR_NAME_NOT_RESOLVED
CENTRAL_SOE,official_central_enterprise_catalog,中国交通建设集团有限公司,全国,https://www.ccccltd.cn/,https://www.ccccltd.cn/,about:blank,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,unreachable,Error: Browser Use cannot open https://www.ccccltd.cn in tab 80. Browser reported: net::ERR_BLOCKED_BY_CLIENT
CENTRAL_SOE,official_central_enterprise_catalog,中国信息通信科技集团有限公司,全国,https://www.cict.com/p1/index.jhtml,https://www.cict.com/p1/index.jhtml,about:blank,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,unreachable,Error: Browser Use cannot open https://www.cict.com/p1/index.jhtml in tab 81. Browser reported: net::ERR_BLOCKED_BY_CLIENT
CENTRAL_SOE,official_central_enterprise_catalog,中国农业发展集团有限公司,全国,https://www.cnadc.com.cn/,https://www.cnadc.com.cn/,https://www.cnadc.com.cn/,安全检查,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,security_check,
CENTRAL_SOE,official_central_enterprise_catalog,中国民航信息集团有限公司,全国,,,,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,no_url_in_official_catalog,官方央企名录未提供官网链接
CENTRAL_SOE,official_central_enterprise_catalog,中国航空油料集团有限公司,全国,https://www.cnaf.com/,https://www.cnaf.com/,https://www.cnaf.com/,,2026-08-17,https://gjzwfw.www.gov.cn/col/col1560/,unreachable,Error: Timed out waiting for tab 82 to navigate to https://www.cnaf.com/.
PROVINCIAL_CIVIL_SERVICE,official_provincial_exam_source,内蒙古公务员考试官方来源档案,内蒙古,https://www.impta.com.cn/,https://www.impta.com.cn/,about:blank,,2026-08-17,https://www.impta.com.cn/,unreachable,Error: Browser Use cannot open https://www.impta.com.cn in tab 84. Browser reported: net::ERR_CONNECTION_REFUSED
PROVINCIAL_CIVIL_SERVICE,official_provincial_exam_source,浙江公务员考试官方来源档案,浙江,https://gwy.zjks.gov.cn/,https://gwy.zjks.gov.cn/,https://gwy.zjks.gov.cn/,,2026-08-17,https://gwy.zjks.gov.cn/,unreachable,"Error: Timed out running CDP command ""Page.navigate"" for tab 85"
PROVINCIAL_CIVIL_SERVICE,official_provincial_exam_source,安徽公务员考试官方来源档案,安徽,https://www.apta.gov.cn/,https://www.apta.gov.cn/,about:blank,,2026-08-17,https://www.apta.gov.cn/,unreachable,Error: Browser Use cannot open https://www.apta.gov.cn in tab 86. Browser reported: net::ERR_CERT_AUTHORITY_INVALID
PROVINCIAL_CIVIL_SERVICE,official_provincial_exam_source,河南公务员考试官方来源档案,河南,https://www.hnrsks.com/,https://www.hnrsks.com/,about:blank,,2026-08-17,https://www.hnrsks.com/,unreachable,Error: Browser Use cannot open https://www.hnrsks.com in tab 87. Browser reported: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
PROVINCIAL_CIVIL_SERVICE,official_provincial_exam_source,甘肃公务员考试官方来源档案,甘肃,https://www.gszg.gov.cn/,https://www.gszg.gov.cn/,https://www.gszg.gov.cn/,,2026-08-17,https://www.gszg.gov.cn/,unreachable,"Error: Timed out running CDP command ""Page.navigate"" for tab 88"
PROVINCIAL_CIVIL_SERVICE,official_provincial_exam_source,青海公务员考试官方来源档案,青海,https://www.qhpta.com/,https://www.qhpta.com/,about:blank,,2026-08-17,https://www.qhpta.com/,unreachable,Error: Browser Use cannot open https://www.qhpta.com in tab 89. Browser reported: net::ERR_CERT_COMMON_NAME_INVALID
LOCAL_SOE,official_sasac_directory,北京市国资委,北京市,https://gzw.beijing.gov.cn/,https://gzw.beijing.gov.cn/,https://gzw.beijing.gov.cn/,,2026-08-17,https://gzw.beijing.gov.cn/,unreachable,Error: Timed out waiting for tab 90 to navigate to https://gzw.beijing.gov.cn/.
NATIONAL_CIVIL_SERVICE,official_national_exam_homepage,国家公务员局,全国,https://www.scs.gov.cn/,https://www.scs.gov.cn/,about:blank,,2026-08-17,https://www.scs.gov.cn/,unreachable,Error: Browser Use cannot open https://www.scs.gov.cn in tab 12. Browser reported: net::ERR_CERT_COMMON_NAME_INVALID
